Molecule ChEMBL ID,pIC50,Smiles
CHEMBL3431254,4.950000090536321,CN(CCOc1ccc(Cl)cc1)Cc1nc(N)nc(N(C)C)n1
CHEMBL3431255,4.499999953328896,Cc1cc(=O)n2nc(Oc3ccc(C#N)cc3Cl)sc2n1
CHEMBL3431256,6.049999517423265,Cc1nn(-c2nc3ccccc3[nH]2)c2c1C(c1ccc(O)cc1)CC(=O)N2
CHEMBL3431257,4.300000029139089,COc1ccc(C)cc1-c1csc(NC(=O)C(C)n2ccnc2)n1
CHEMBL3431258,5.499999678657065,O=C(c1ccc(O)c(Cl)c1)N1CCN(c2cnccn2)CC1
CHEMBL3431259,4.300000029139089,CC(C)Oc1cccc(N2CCC(C(=O)N3CCCN(C(C)C)CC3)CC2)c1.Cl
CHEMBL3431260,5.050000127591932,CCN(Cc1ccncc1)Cc1ccc(NC(=O)c2cc(-c3ccc(F)cc3)n[nH]2)cc1
CHEMBL3431261,4.800000105307332,COc1cccc(CCNC(=O)C(c2cn[nH]c2)N2CCN(c3ccc(Cl)cc3)CC2)c1
CHEMBL3431262,4.300000029139089,O=C1CN(Cc2ccco2)C2CS(=O)(=O)CC2N1c1ccc(Cl)cc1
CHEMBL3431263,4.300000029139089,COc1ccc2nc(N(Cc3cccnc3)C(=O)C3CCC3)sc2c1
CHEMBL3431264,4.300000029139089,Cc1nc(-c2ccncc2)ncc1C(C)NC(=O)c1ccc(Cl)s1
CHEMBL3431265,4.300000029139089,CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1
CHEMBL3431266,4.600000010942963,c1cncc(CN(Cc2ccco2)Cc2c[nH]nc2-c2cccs2)c1
CHEMBL3431267,5.150000182721775,C=CC[C@@H]1CC=C[C@@H](C)N1C(=O)CCc1nnc(-c2ccc3c(c2)OCO3)o1
CHEMBL3431268,5.40000018605658,Cn1nc(C(=O)N2CCc3ccccc32)c2c1CCS(=O)(=O)C2
CHEMBL3431269,5.499999678657065,CCc1nn(-c2ncc(F)c(NC(C)C)n2)c(N)c1C1CCCCC1
CHEMBL3431270,4.650000071581603,C[C@@H](Oc1cc(-n2cnc3cc(N)ccc32)sc1C(N)=O)c1ccccc1Cl
CHEMBL3431271,4.300000029139089,O=C(NCc1nnc2n1CCCCC2)c1csc(-c2ccccc2)n1
CHEMBL3431272,4.300000029139089,O=C(NCc1nnc2n1CCCCC2)c1ccc(-c2ccc(F)cc2)o1
CHEMBL3431273,5.500000555956278,Cc1nc2c(-c3nc(-c4ccccc4N)n[nH]3)cccn2c1C
CHEMBL3431274,5.60000009127004,Cc1nc2c(-c3nc(-c4ccc(N)cc4)n[nH]3)cccn2c1C
CHEMBL3431275,4.499999953328896,OC[C@@H](Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1)c1ccccc1
CHEMBL3431276,5.100000118554677,O=C1c2cnc(N3CCCC3)nc2CN1c1ccc2c(c1)OCO2
CHEMBL3431277,5.500000353164217,Cc1ccc2onc(Nc3ccnc(Nc4cccc(S(C)(=O)=O)c4)n3)c2c1.O=C(O)C(F)(F)F
CHEMBL3431278,4.300000029139089,Cn1nc(-c2ccc(NC(=O)Cc3ccccc3Cl)cc2)c2c(N)ncnc21
CHEMBL3431279,4.300000029139089,Cc1cc(Nc2ccc(C#N)c(Cl)c2C)[nH]n1
CHEMBL3431280,4.600000074606178,Cc1c(Nc2cc(C3CC3)n[nH]2)ccc(C#N)c1Cl.O=C(O)C(F)(F)F
CHEMBL3431281,5.050000064167098,Fc1ccc(O[C@H]2C[C@H](NCc3cccc4cn[nH]c34)C2)cc1C(F)(F)F
CHEMBL3431282,4.300000029139089,CCOC(=O)c1cn[nH]c1S(=O)(=O)N1CCC1c1ccccc1
CHEMBL3431283,4.300000029139089,COc1cc(-c2noc(CC#N)n2)ccc1OC(F)F
CHEMBL3431284,4.900000142057633,CS(=O)(=O)c1ccc(Nc2nccc(Nc3n[nH]c4ccc(F)cc34)n2)c(F)c1
CHEMBL3431285,6.2499979741093945,Cc1nc2c(-c3ncn[nH]3)cc(NC(=O)Cc3ccccc3)cn2c1C.O=CO
CHEMBL3431286,4.300000029139089,Cc1[nH]nc(Nc2ccnc3[nH]ccc23)c1C
CHEMBL3431287,4.300000029139089,c1cc(-c2ncc(-c3ccn[nH]3)s2)ccn1
CHEMBL3431288,4.399999967876858,COc1cc(Nc2nccc(Nc3onc(C)c3C)n2)cc(S(=O)(=O)C2CCOCC2)c1
CHEMBL3431289,4.300000029139089,CNc1c(C(N)=O)c(-c2ccc3scnc3c2)nn1CC(F)(F)F.O=C(O)C(F)(F)F
CHEMBL3431290,4.899999853898077,CNc1cncc(C2CCCN2C(=O)Cc2coc3cc(C)ccc23)n1
CHEMBL3431291,4.300000029139089,CNc1cncc(C2CCCN2C(=O)Cc2ccc3ccccc3c2)n1
CHEMBL3431292,4.50000004884806,O=C(NCCc1n[nH]c(-c2ccc(F)c(F)c2)n1)C1CCCCC1
CHEMBL3431293,4.300000029139089,COc1ccc(CN2CCCCC2c2nc(-c3cccnc3)no2)cc1
CHEMBL3431294,4.300000029139089,O=C(NCCc1ccn(-c2ccccc2)n1)C1CCCCC1
CHEMBL3431295,5.500000353164217,CC(C)(C)C(=O)Nc1cc(C2CC2)nn1-c1nc2c(c(=O)[nH]1)CCCC2
CHEMBL3431296,5.300000202445418,CC(C)CC(=O)Nc1cc(C2CC2)nn1-c1nc2c(c(=O)[nH]1)CCCC2
CHEMBL3431297,5.3999999405512416,Cc1cc(NC(=O)C2CCCCC2)n(-c2nc3c(c(=O)[nH]2)CCC3)n1
CHEMBL3431298,5.650000276730134,Cc1cc(NC(=O)CC2CCCCC2)n(-c2nc3c(c(=O)[nH]2)CCC3)n1
CHEMBL3431299,5.300000211582967,Cc1ccc2c(c1)SC(C(=O)Nc1nnc(-c3ccccn3)[nH]1)C2
CHEMBL3431300,4.300000029139089,COc1ccc(C(=O)N2CCC(Nc3cccnc3)C2)c(OC)n1
CHEMBL3431301,4.300000029139089,Cn1nccc1NC(=O)Cn1ccc(-c2ccncc2)n1
CHEMBL3431302,4.300000029139089,OCCCNc1nc(Nc2ccncc2)nc2ccccc12
CHEMBL3431303,4.899999853898077,Cc1nn(C)c(Cl)c1CN(Cc1cccnc1)Cc1ccsc1
CHEMBL3431304,5.100000119397514,Cc1cn[nH]c1C1CCCN(Cc2nc3ccccc3n2C)C1
CHEMBL3431305,4.300000029139089,CC(Cn1ccnc1)NC(=O)COc1ccc(Cl)c(Cl)c1
CHEMBL3431306,5.250000219777386,COc1ccc(Cl)cc1CC(=O)Nc1nnc(-c2ccccn2)[nH]1
CHEMBL3431307,4.949999706081355,Cc1ccc(C)c(OC2CCN(C(=O)C(C)n3ccnc3)CC2)c1
CHEMBL3431308,5.150000182721775,O=C(Cc1ccc2c(c1)CCC2)Nc1nnc(-c2ccccn2)[nH]1
CHEMBL3431309,5.29999969151181,COc1ccc(Nc2nccc(N(C)c3n[nH]c4c(F)cccc34)n2)cc1S(C)(=O)=O
CHEMBL3431310,4.700000063672312,CC(C)(C)c1ccc(NC2(C(N)=O)CCN(Cc3ccccc3)CC2)cc1
CHEMBL3431311,6.149998801428874,COc1ccccc1CNc1cc(C2CC2)nc(-c2nccn2C)n1.O=C(O)C(F)(F)F
CHEMBL3431312,5.899999769364774,COc1ccc(CNc2cc(C3CC3)nc(-c3nccn3C)n2)cc1.O=C(O)C(F)(F)F
CHEMBL3431313,5.999999523492617,Cc1ccccc1CNc1cc(C2CC2)nc(-c2nccn2C)n1.O=C(O)C(F)(F)F
CHEMBL3431314,5.999999523492617,Cn1ccnc1-c1nc(NCc2ccccc2Cl)cc(C2CC2)n1.O=C(O)C(F)(F)F
CHEMBL3431315,5.60000009127004,Oc1cccnc1-c1nc(Cc2ccccc2)n[nH]1
CHEMBL3431316,4.300000029139089,Cc1[nH]c2ccccc2c(=O)c1Cc1c(C)[nH]c2ccccc2c1=O
CHEMBL3431317,5.000000135195915,O=C(Nc1nnc(-c2ccccn2)[nH]1)C1CC1c1ccccc1
CHEMBL3431318,4.700000078736643,O=C(c1cnn(-c2ccccc2)n1)N1CCCC(n2ccnc2)C1
CHEMBL3431319,5.150000182721775,CCOc1ccc(NC(=O)c2ccc(NC(=O)NC3CCCCC3)cc2)cc1
CHEMBL3431320,4.300000029139089,CNc1cc(C)nc(C2CN(C(=O)c3n[nH]c4ccccc34)CCO2)c1
CHEMBL3431321,4.300000029139089,Cc1ccccc1OCC(=O)N1CCCN(c2cccnn2)CC1
CHEMBL3431322,4.300000029139089,COc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL3431323,4.4500000518726335,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL3431324,4.300000029139089,Cc1nccn1C1CCCN(C(=O)c2cc3c(F)cccc3s2)C1
CHEMBL3431325,4.449999960602877,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C)c4)CC3)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL3431326,4.300000029139089,Cc1cc2cncn2c(C2CCCCN2C(=O)c2cccs2)n1
CHEMBL3431327,5.350000508430417,Cc1ccc(Nc2nc(C3CCCN3Cc3cc[nH]n3)cs2)nc1
CHEMBL3431328,4.300000029139089,Cn1cncc1CN1CCC2(CC1)COC(Cc1ccccc1)C2
CHEMBL3431329,5.249999839328533,CC(c1ccccn1)N(C)Cc1nc2ccccc2n1C(C)C
CHEMBL3431330,4.300000029139089,CC1CCCCN1C(=O)NCCc1coc(-c2ccc(F)cc2)n1
CHEMBL3431331,4.550000040938768,CC(Cn1ccnc1)NC(=O)C1CC1c1cccc(Cl)c1Cl
CHEMBL3431332,4.600000010942963,COc1ccc2ncc(F)c(NC(=O)[C@]3(O)CC[C@@H](NCc4ccc5c(c4)OCCO5)CC3)c2n1.Cl
CHEMBL3431333,5.550000344969798,c1ccc(-c2nc(NC3CCCC3)c3ccccc3n2)nc1
CHEMBL3431334,4.800000052738446,COc1cc(F)c2ncc(F)c(CCN3CC[C@H](NCc4cc5c(cn4)OCS5)[C@@H](O)C3)c2c1.Cl
CHEMBL3431335,4.300000029139089,O=C(C1CCCCC1)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1
CHEMBL3431336,5.899998640757405,CN(Cc1nc2ccc(C(=O)NCC3CCCCC3)cc2[nH]1)C1CCCc2cccnc21.O=C(O)C(F)(F)F
CHEMBL3431337,4.950000071028816,COc1ccc2ncc(Cl)c(CCN3CC[C@@H](NCc4cc5c(cn4)OCS5)[C@H](O)C3)c2n1
CHEMBL3431338,5.850000251941508,COc1ccc2ncc(Cl)c(CCN3CC[C@H](NCc4cc5c(cn4)OCS5)[C@@H](O)C3)c2n1
CHEMBL3431339,5.150000182721775,C[C@@H](Oc1cc(-n2cnc3ccc(O[C@H]4CCNC4)cc32)sc1C(N)=O)c1ccccc1Cl
CHEMBL3431340,4.300000029139089,O=C(Cc1ccccc1)Nc1ccccc1C(=O)Nc1nccs1
CHEMBL3431341,5.549999530840342,CC(C)(C)c1csc(NC(=O)c2ccc([N+](=O)[O-])s2)n1
CHEMBL3431342,5.350000194250999,CCN(Cc1nc2ccc(C(=O)N3CCN(c4ncccn4)CC3)cc2[nH]1)C1CCCc2cccnc21
CHEMBL3431343,4.300000029139089,O=C(Cn1cnc2cc([N+](=O)[O-])ccc2c1=O)NCCc1ccc(Cl)cc1Cl
CHEMBL3431344,4.300000029139089,O=c1ccn(-c2ccc([N+](=O)[O-])cc2Cl)c2ccc(F)cc12
CHEMBL3431345,5.9499992085993245,O=C(Nc1nc(-c2ccc(F)cc2)cs1)c1ccc([N+](=O)[O-])s1
CHEMBL3431346,5.449999932356823,COc1ccc(-c2csc(NC(=O)c3ccc([N+](=O)[O-])s3)n2)cc1
CHEMBL3431347,5.599999309822033,CN(Cc1nc2cccc(C(=O)N3CCN(Cc4ccccc4)CC3)c2[nH]1)C1CCCc2cccnc21.O=C(O)C(F)(F)F
CHEMBL3431348,4.300000029139089,O=C(COc1ccccc1)Nc1ccccc1C(=O)Nc1nccs1
CHEMBL3431349,4.300000029139089,CN(C(=O)Nc1ccc2c(c1)CCN(C1CCC1)CC2)c1ccc(C#N)cc1.Cl
CHEMBL3431350,4.300000029139089,COc1ccc2nccc([C@H](O)CN3CC[C@H](NC(=O)c4ccc(Br)cc4)[C@@H](O)C3)c2n1
CHEMBL3431351,4.300000029139089,O=C(Nc1cccc(Cl)c1)N1CCCCC1c1cccnc1
CHEMBL3431352,6.199998318852138,CCOc1ccccc1C(=O)Nc1nnc(-c2ccc3c(c2)OCO3)s1
CHEMBL3431353,6.0,COc1ccccc1C(=O)Nc1nnc(-c2ccc3c(c2)OCO3)s1
CHEMBL3431354,5.899998417198648,COc1ccc(-c2csc(NC(=O)c3ccc([N+](=O)[O-])s3)n2)cc1OC
CHEMBL3431355,4.550000040938768,CC(CNS(=O)(=O)c1ccc(OC(F)F)cc1)c1ccc(NC(=O)c2ccncc2)cc1
CHEMBL3431356,5.250000157195388,O=C(CN1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL3431357,5.600000118554677,Cn1cc(CN2CCN(c3ccc4c(c3)CCN(C(=O)[C@H]3C[C@@H]3c3ccccc3)CC4)CC2)cn1
CHEMBL3431358,5.549999327154001,COc1ccc2ncc(F)c(CCN3CC[C@@H](NC(=O)c4cc5c(s4)CCC5)[C@@H](O)C3)c2n1.Cl
CHEMBL3431359,4.300000029139089,Cc1ccc(S(=O)(=O)Cn2nnnc2C(c2cccnc2)N2CCN(c3ccccc3)CC2)cc1
CHEMBL3431360,4.349999998507974,CC(=O)NC1(c2ccccc2)CCN(CC(=O)Nc2ccccc2-c2ccccc2)CC1
CHEMBL3431361,4.550000013967537,Cc1cc(C#N)c([N+](=O)[O-])cc1Br
CHEMBL3431362,4.800000052738446,O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C1COC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2ccc(-n3ccnc3)cc2)CC1
CHEMBL3431363,4.650000071581603,CC(=O)Nc1ccc(CN2CCC(N3CC(c4ccccc4)(c4ccccc4)OCC3=O)CC2)cc1.O=C(O)C(F)(F)F
CHEMBL3431364,4.300000029139089,CC(C(=O)Nc1ccc(Br)cc1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL3431365,4.300000029139089,Cc1cc2ncn(-c3ccc([N+](=O)[O-])cc3C#N)c2cc1C
CHEMBL3431366,4.300000029139089,CCc1ccccc1[C@@H](C)NC(=O)c1cnc2c(cnn2CC)c1NC1CCN(C(N)=O)CC1
CHEMBL3431367,4.300000029139089,O=C(CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)cc1)NCc1ccc(F)c(F)c1
CHEMBL3431368,4.70000006855703,COc1ccc(S(=O)(=O)NCc2ccc(-c3ccc(CN(C)CCO)cc3)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL3431369,4.300000029139089,CCCN1CCN(Cc2ccc(S(=O)(=O)Nc3cccc(C)c3)cc2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL3431370,4.300000029139089,O=C(CSc1ccc(-c2ccccn2)nn1)Nc1ccc(Cl)cc1
CHEMBL3431371,5.3999995517017805,O=C(Nc1cccc(F)c1)N1CCC(Oc2cccc(-c3cccnc3)c2)CC1
CHEMBL3431372,4.300000029139089,O=[N+]([O-])c1cccc(Nc2cncc(-c3ccccc3CO)c2)c1
CHEMBL3431373,4.8500000973980395,COC(=O)c1ccc(-c2cnc3ccc(NCc4ccccn4)nn23)cc1
CHEMBL3431374,4.349999998507974,O=C(NC(c1ccc(Cl)cc1)c1cnccn1)C1CCN(C(=O)Nc2cccc(C(F)(F)F)c2)CC1
CHEMBL3431375,4.70000006855703,c1ccc2c(CCOc3nccnc3-c3ccncc3)c[nH]c2c1
CHEMBL3431376,6.049999517423265,O=C(Nc1cccc(S(=O)(=O)Nc2ccc(Br)cc2)c1)c1ccc([N+](=O)[O-])s1
CHEMBL3431377,4.300000029139089,CCc1cccc(CC)c1-n1c(SCC(=O)N2CC(=O)Nc3ccccc32)nnc1-c1cccnc1
CHEMBL3431378,5.700000128913412,COc1ccc(C2C3CCCCC3(O)CCN2CC(=O)Nc2ccc(Cl)cc2Cl)cc1
CHEMBL3431379,5.3999999405512416,O=C(CN1CCC2(O)CCCCC2C1c1ccc2c(c1)OCO2)Nc1ccc(Cl)cc1Cl
CHEMBL3431380,6.199999264437624,CC1CCCN(S(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccn4)cs3)cc2)C1
CHEMBL3431381,5.849999646000926,NC(=O)c1ccsc1NC(=O)c1ccc([N+](=O)[O-])s1
CHEMBL3431382,4.650000071581603,COc1ccc(OC)c(NC(=O)c2ccc([N+](=O)[O-])o2)c1
CHEMBL3431383,4.950000071028816,COCCn1c(-c2ccc3c(c2)OCO3)cnc1NCc1ccccc1OC.O=C(O)C(=O)O
CHEMBL3431384,4.750000133124221,COCCn1c(-c2ccccc2)cnc1NCc1ccccc1OC.O=C(O)C(=O)O
CHEMBL3431385,4.300000029139089,O=C(Nc1nccs1)c1ccccc1Cn1cc([N+](=O)[O-])cn1
CHEMBL3431386,5.050000064167098,Cl.c1ccc(CNc2cccc3ccncc23)cc1
CHEMBL3431387,4.300000029139089,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2ccc([N+](=O)[O-])s2)c1
CHEMBL3431388,4.550000013967537,NS(=O)(=O)c1ccc(CNC(=O)c2ccc([N+](=O)[O-])s2)cc1
CHEMBL3431389,4.349999998507974,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCC3)c(=O)c2c1
CHEMBL3431390,4.800000052738446,C[C@@H](Oc1cc(-n2cnc3ccc(C(O)CO)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
CHEMBL3431391,4.300000029139089,COc1cccc(S(=O)(=O)Nc2ccc3c(c2)CC(N2CCC(NC(=O)C4CC4)CC2)C3)c1
CHEMBL3431392,4.750000108331905,O=C(NC1CCN(C2Cc3ccc(NS(=O)(=O)c4cc(F)cc(F)c4)cc3C2)CC1)C1CC1
CHEMBL3431393,5.400000316108606,COc1cccc(C(=O)[C@H]2C[C@@H]2CN(Cc2ccccn2)Cc2ccccn2)c1
CHEMBL3431394,4.349999998507974,O=C(CC1(O)C(=O)N(Cc2ccccc2)c2ccc(Br)cc21)c1cccnc1
CHEMBL3431395,4.300000029139089,O=C(Nc1ccc(Br)c(Cl)c1)Nc1ccc2c(c1)OCO2
CHEMBL3431396,4.300000029139089,O=C(Nc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1)c1cccs1
CHEMBL3431397,4.900000155857766,Clc1cc(Br)ccc1OCCCCn1ccnc1.O=C(O)C(=O)O
CHEMBL3431398,5.250000219777386,O=C(c1ccc(Cl)cc1)c1ccc(OC(=O)N2CCOCC2)cc1
CHEMBL3431399,4.300000029139089,CC(C)Oc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)cc1
CHEMBL3431400,4.750000048105527,COc1cccc(C(=O)[C@H]2C[C@@H]2CN(Cc2cccnc2)Cc2cccnc2)c1
CHEMBL3431401,4.300000029139089,CCc1cccc(CC)c1-n1c(SCC(=O)NC(=O)NCc2ccco2)nnc1-c1cccnc1
CHEMBL3431402,4.449999960602877,C[C@@H](Oc1cc(-n2cnc3ccc(CC(O)CO)cc32)sc1C(N)=O)c1ccccc1Cl
CHEMBL3431403,4.300000029139089,O=C(c1ccccc1)N1CCC(C(=O)N2CCC(Oc3ccccc3Cl)CC2)CC1
CHEMBL3431404,4.399999991233992,Cl.Cl.NC(=O)c1ccc(-c2cccc(OCCN3CCN(C4CCCCC4)CC3)c2)cc1
CHEMBL3431405,4.650000014569544,CCCC(=O)N(Cc1ccccn1)c1nc2ccccc2s1
CHEMBL3431406,5.149999725790325,CCCc1cc(N)nc(-c2cc(CCC)cc(N)n2)c1
CHEMBL3431407,4.550000018216943,O=[N+]([O-])c1ccc(C2=NCCNC(c3ccccc3)=C2)cc1.[O-][Cl+3]([O-])([O-])O
CHEMBL3431408,4.650000014569544,Clc1ccc(Sc2cnccc2N2CCOCC2)cc1
CHEMBL3431409,5.549999327154001,CCOc1cc(NCCCN2CCN(C)CC2)c2ncccc2c1.Cl.Cl.Cl
CHEMBL3431410,4.300000029139089,N#Cc1cc(N2CCCC2=O)ccc1Sc1ccccc1CO
CHEMBL3431411,4.300000029139089,Clc1ccc(CN2CCN(C3=NCCN3)CC2)cc1Cl.I.I
CHEMBL3431412,4.399999967876858,CCCc1nc2nc(N)nc(N)c2cc1CC
CHEMBL3431413,5.500000353164217,Cc1cc(-c2cccc3ccccc23)nc2nc(N)nc(N)c12
CHEMBL3431414,5.050000064167098,N#Cc1c(Oc2cccc(Cl)c2)cccc1[N+](=O)[O-]
CHEMBL3431415,4.800000105307332,N#Cc1ccc(Br)cc1[N+](=O)[O-]
CHEMBL3431416,4.700000063672312,COc1ccccc1-c1c(C)[nH]c2nc(N)nc(C)c12.Cl
CHEMBL3431417,4.600000085598361,O=C(NCC1CCCCC1)c1cnns1
CHEMBL3431418,4.300000029139089,O=C1CN(C2CCCc3c(OCc4ccncc4)cccc32)C(=O)N1C1CCCCC1
CHEMBL3431419,4.300000029139089,Cc1cccc(NS(=O)(=O)c2ccc3c(c2)C(=O)c2cc(S(=O)(=O)Nc4cccc(C)c4C)ccc2-3)c1C
CHEMBL3431420,4.300000029139089,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cl)cc1C(=O)c1ccccc1
CHEMBL3431421,4.600000085598361,CCCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3c(N4CCOCC4)cccc23)n1
CHEMBL3431422,5.400000316108606,COc1ccc([N+](=O)[O-])cc1NC(=O)c1cc(Cl)ccc1O
CHEMBL3431423,4.300000029139089,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccco1
CHEMBL3431424,4.300000029139089,N#Cc1ccc(S(=O)(=O)N2CCN(Cc3cccc(-c4ccncc4)c3)CC2)cc1
CHEMBL3431425,5.550000344969798,COc1cccc(Nc2cc(C)nc(-c3ccccn3)n2)c1
CHEMBL3431426,4.449999960602877,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1
CHEMBL3431427,4.500000021241518,CN(C)Cc1ccc(N2CCC(NS(=O)(=O)c3ccc(Cl)cc3)CC2)cc1
CHEMBL3431428,4.300000029139089,CCCCn1c(=O)c2c(N)onc2n(CCCC)c1=O
CHEMBL3431429,5.70000009302829,Br.Nc1nccc(-c2csc(Nc3ccc(Cl)cc3)n2)n1
CHEMBL3431430,4.349999998507974,Oc1nccc2ccc(-c3ccncc3)cc12
CHEMBL3431431,6.049999517423265,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CHEMBL3431432,6.049999517423265,CS(=O)(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CHEMBL3431433,7.699975549190536,CC(=O)Nc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1C(F)(F)F
CHEMBL3431434,4.50000004884806,CNc1cc(Cn2c(C(=O)c3cc(C)cc(Cl)c3)c(C(C)C)c(=O)[nH]c2=O)ccn1
CHEMBL3431435,7.849972501669184,O=C1OCc2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc21
CHEMBL3431436,4.850000034278515,Br.Fc1ccc(Nc2nc(-c3ccccn3)cs2)cc1
CHEMBL3431437,4.300000029139089,Cl.N=C(N)Nc1nc(-c2ccc(NC(=N)NCCN3CCCC3)cc2)cs1
CHEMBL3431438,5.050000127591932,Cl.Cl.O=c1nc(NCCCNCc2cc(Br)cc(Br)c2)[nH]c2ccsc12
CHEMBL3431439,4.300000029139089,O=c1cc(NCCCNCc2c[nH]c3ccc(Br)cc23)[nH]c2ccccc12
CHEMBL3431440,4.650000071581603,Cc1cc(Br)sc1CNCCCNc1cc(=O)c2ccccc2[nH]1.Cl.Cl
CHEMBL3431441,4.300000029139089,O=C(NCC1CCCCN1C(=O)c1cccc2ccccc12)c1ccccc1
CHEMBL3431442,4.500000021241518,Cl.Cl.O=c1cc(NCCCNCc2cc(C(F)(F)F)cs2)[nH]c2ccccc12
CHEMBL3431443,4.850000034278515,COc1ccc2nccc(NC(=O)C3(OC)CCN(CC(O)c4ccc5c(c4)OCCO5)CC3)c2n1.Cl.Cl
CHEMBL3431444,5.450000370496185,Cl.NCc1ccc2c(Cl)cc(Cl)c(O)c2n1
CHEMBL3431445,4.4500000518726335,[O-][s+]1nc(NCCCN(Cc2ccc(F)cc2)c2ccccn2)c(NCc2ccncc2)n1
CHEMBL3436650,4.300000029139089,OC(c1ccccc1)C1CCN(Cc2csc(-c3ncccn3)n2)CC1
CHEMBL3436669,4.300000029139089,CCn1cnnc1CNc1nc(C)nc2scc(CC(C)C)c12
CHEMBL3436708,4.300000029139089,c1ccc(C2CCN(c3cncc(-n4cccn4)n3)CC2)cc1
CHEMBL3436734,4.300000029139089,Cc1c(C(=O)O)sc2nc(Cc3ccccc3)nc(N)c12
CHEMBL343690,3.939302159646388,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCC1
CHEMBL3437838,4.950581162566773,CCN(CC)CCNC(=O)c1ccc(-n2ccc3ccccc32)s1
CHEMBL3437839,4.801132138968173,O=C(NCCCN1CCOCC1)c1ccc(-n2ccc3ccccc32)s1
CHEMBL3437840,4.300000029139089,O=C(NCCCN1CCCC1=O)c1ccc(-n2ccc3ccccc32)s1
CHEMBL3438512,4.300000029139089,Cn1nnc2c(sc3nc(N4CCOCC4)c4c(c32)CCC4)c1=O
CHEMBL3438526,4.300000029139089,CCCn1nnc2c(sc3nc(N4CCOCC4)c4c(c32)CCC4)c1=O
CHEMBL3438555,4.300000029139089,CC(C)n1nnc2c(sc3nc(N4CCOCC4)c4c(c32)CCC4)c1=O
CHEMBL343885,3.9665762445130506,O=S(=O)(c1cc(C(F)(F)F)ccc1F)N1CCCCCC1
CHEMBL3438903,4.300000029139089,CN(C)S(=O)(=O)c1ccc(-c2nc(C#N)c(NC3CCCCC3)o2)o1
CHEMBL3439283,4.4886775638102945,Cc1cc(=O)[nH]c(-n2nc(C3CC3)cc2N)n1
CHEMBL3439284,4.455814033690071,CCCc1cc(=O)[nH]c(-n2nc(C3CC3)cc2N)n1
CHEMBL3439285,4.510872413845428,CC(C)c1cc(=O)[nH]c(-n2nc(C3CC3)cc2N)n1
CHEMBL3439524,4.5494854942976595,CCc1cc(=O)[nH]c(-n2nc(C3CC3)cc2NC(=O)C2CC2)n1
CHEMBL3440732,4.300000029139089,COCCN1CCN(c2ccc3ccc(C(=O)NC4CC4)cn23)CC1
CHEMBL3440766,4.300000029139089,COCCNC(=O)c1ccc2ccc(N3CCN(CC4CC4)CC3)n2c1
CHEMBL3440767,4.300000029139089,CN(C)C(=O)N1CCN(c2ccc3ccc(C(=O)NC4CC4)cn23)CC1
CHEMBL3440768,4.300000029139089,CN(C)C(=O)c1ccc2ccc(N3CCN(CC4CC4)CC3)n2c1
CHEMBL3440829,4.300000029139089,CN(C)CCNC(=O)c1ccc2ccc(N(C)CC3CC3)n2c1
CHEMBL3440838,4.300000029139089,CN(CC1CC1)c1ccc2ccc(C(=O)NC3CCCCC3)cn12
